,﻿Layer,Name,GEOID,INC_2020-2024,INC_2020-2024_moe,properties.area_id,properties.city,properties.state,properties.city_survey,properties.cat,properties.grade,properties.label,properties.res,properties.com,properties.ind,properties.fill,properties.GISJOIN,properties.calc_area,properties.pct_tract
159,Census tract,Tract 315.01,17031031501,"$52,250","$14,763",1378,Chicago,IL,True,Definitely Declining,C,C83,True,False,False,#ffff00,G1700310031501,78.56722,0.00049
160,Census tract,Tract 315.02,17031031502,"$49,684","$3,308",1373,Chicago,IL,True,Definitely Declining,C,C82,True,False,False,#ffff00,G1700310031502,161605.3111,0.99939
161,Census tract,Tract 317,17031031700,"$79,867","$11,481",1376,Chicago,IL,True,Definitely Declining,C,C80,True,False,False,#ffff00,G1700310031700,48.11951,0.0001
162,Census tract,Tract 317,17031031700,"$79,867","$11,481",1377,Chicago,IL,True,Definitely Declining,C,C81,True,False,False,#ffff00,G1700310031700,216.94325,0.00045
163,Census tract,Tract 317,17031031700,"$79,867","$11,481",1375,Chicago,IL,True,Definitely Declining,C,C84,True,False,False,#ffff00,G1700310031700,477211.08613,0.99944
164,Census tract,Tract 318,17031031800,"$82,313","$14,425",1376,Chicago,IL,True,Definitely Declining,C,C80,True,False,False,#ffff00,G1700310031800,232359.42517,0.98814
165,Census tract,Tract 318,17031031800,"$82,313","$14,425",1375,Chicago,IL,True,Definitely Declining,C,C84,True,False,False,#ffff00,G1700310031800,2788.46622,0.01186
166,Census tract,Tract 319,17031031900,"$94,107","$18,582",1376,Chicago,IL,True,Definitely Declining,C,C80,True,False,False,#ffff00,G1700310031900,257060.65648,0.99764
167,Census tract,Tract 319,17031031900,"$94,107","$18,582",1375,Chicago,IL,True,Definitely Declining,C,C84,True,False,False,#ffff00,G1700310031900,608.21682,0.00236
168,Census tract,Tract 321,17031032100,"$72,515","$20,598",1373,Chicago,IL,True,Definitely Declining,C,C82,True,False,False,#ffff00,G1700310032100,287319.96335,0.66659
169,Census tract,Tract 321,17031032100,"$72,515","$20,598",1374,Chicago,IL,True,Definitely Declining,C,C86,True,False,False,#ffff00,G1700310032100,141735.7655,0.32883
170,Census tract,Tract 321,17031032100,"$72,515","$20,598",1369,Chicago,IL,True,Definitely Declining,C,C89,True,False,False,#ffff00,G1700310032100,1224.89852,0.00284
171,Census tract,Tract 401,17031040100,"$90,952","$26,166",1177,Chicago,IL,True,Still Desirable,B,B63,True,False,False,#7cb5bd,G1700310040100,15973.63061,0.00798
172,Census tract,Tract 401,17031040100,"$90,952","$26,166",1182,Chicago,IL,True,Definitely Declining,C,C56,True,False,False,#ffff00,G1700310040100,1330.39104,0.00066
173,Census tract,Tract 401,17031040100,"$90,952","$26,166",1387,Chicago,IL,True,Definitely Declining,C,C71,True,False,False,#ffff00,G1700310040100,5146.2945,0.00257
174,Census tract,Tract 401,17031040100,"$90,952","$26,166",1384,Chicago,IL,True,Definitely Declining,C,C73,True,False,False,#ffff00,G1700310040100,10479.34763,0.00524
175,Census tract,Tract 401,17031040100,"$90,952","$26,166",1386,Chicago,IL,True,Definitely Declining,C,C75,True,False,False,#ffff00,G1700310040100,61736.72615,0.03084
176,Census tract,Tract 401,17031040100,"$90,952","$26,166",1388,Chicago,IL,True,Definitely Declining,C,C79,True,False,False,#ffff00,G1700310040100,455042.39068,0.22733
177,Census tract,Tract 401,17031040100,"$90,952","$26,166",1376,Chicago,IL,True,Definitely Declining,C,C80,True,False,False,#ffff00,G1700310040100,2089.13154,0.00104
179,Census tract,Tract 402.01,17031040201,"$104,484","$22,404",1179,Chicago,IL,True,Still Desirable,B,B65,True,False,False,#7cb5bd,G1700310040201,58103.49904,0.08054
180,Census tract,Tract 402.01,17031040201,"$104,484","$22,404",1390,Chicago,IL,True,Still Desirable,B,B66,True,False,False,#7cb5bd,G1700310040201,345690.64692,0.47919
181,Census tract,Tract 402.01,17031040201,"$104,484","$22,404",1182,Chicago,IL,True,Definitely Declining,C,C56,True,False,False,#ffff00,G1700310040201,301229.55499,0.41756
182,Census tract,Tract 402.01,17031040201,"$104,484","$22,404",1392,Chicago,IL,True,Definitely Declining,C,C58,True,False,False,#ffff00,G1700310040201,8893.33621,0.01233
183,Census tract,Tract 402.01,17031040201,"$104,484","$22,404",1388,Chicago,IL,True,Definitely Declining,C,C79,True,False,False,#ffff00,G1700310040201,7450.4275,0.01033
184,Census tract,Tract 402.01,17031040201,"$104,484","$22,404",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310040201,43.65994,6e-05
185,Census tract,Tract 402.02,17031040202,"$67,832","$13,521",1178,Chicago,IL,True,Still Desirable,B,B62,True,False,False,#7cb5bd,G1700310040202,144.48329,0.00025
186,Census tract,Tract 402.02,17031040202,"$67,832","$13,521",1177,Chicago,IL,True,Still Desirable,B,B63,True,False,False,#7cb5bd,G1700310040202,129645.74432,0.22024
187,Census tract,Tract 402.02,17031040202,"$67,832","$13,521",1179,Chicago,IL,True,Still Desirable,B,B65,True,False,False,#7cb5bd,G1700310040202,359030.75811,0.60992
188,Census tract,Tract 402.02,17031040202,"$67,832","$13,521",1182,Chicago,IL,True,Definitely Declining,C,C56,True,False,False,#ffff00,G1700310040202,98791.3351,0.16783
189,Census tract,Tract 402.02,17031040202,"$67,832","$13,521",1388,Chicago,IL,True,Definitely Declining,C,C79,True,False,False,#ffff00,G1700310040202,1043.28166,0.00177
190,Census tract,Tract 403,17031040300,"$78,879","$31,593",1178,Chicago,IL,True,Still Desirable,B,B62,True,False,False,#7cb5bd,G1700310040300,144.38189,0.00019
191,Census tract,Tract 403,17031040300,"$78,879","$31,593",1179,Chicago,IL,True,Still Desirable,B,B65,True,False,False,#7cb5bd,G1700310040300,358300.06903,0.46687
192,Census tract,Tract 403,17031040300,"$78,879","$31,593",1390,Chicago,IL,True,Still Desirable,B,B66,True,False,False,#7cb5bd,G1700310040300,178677.40044,0.23282
193,Census tract,Tract 403,17031040300,"$78,879","$31,593",1391,Chicago,IL,True,Still Desirable,B,B67,True,False,False,#7cb5bd,G1700310040300,293.60673,0.00038
194,Census tract,Tract 403,17031040300,"$78,879","$31,593",1392,Chicago,IL,True,Definitely Declining,C,C58,True,False,False,#ffff00,G1700310040300,568.20676,0.00074
195,Census tract,Tract 404.01,17031040401,"$108,899","$25,410",1388,Chicago,IL,True,Definitely Declining,C,C79,True,False,False,#ffff00,G1700310040401,382491.96204,0.99143
196,Census tract,Tract 404.01,17031040401,"$108,899","$25,410",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310040401,396.42172,0.00103
197,Census tract,Tract 404.02,17031040402,"$99,201","$14,332",1386,Chicago,IL,True,Definitely Declining,C,C75,True,False,False,#ffff00,G1700310040402,110.51144,0.00018
198,Census tract,Tract 404.02,17031040402,"$99,201","$14,332",1388,Chicago,IL,True,Definitely Declining,C,C79,True,False,False,#ffff00,G1700310040402,149024.11452,0.24731
199,Census tract,Tract 404.02,17031040402,"$99,201","$14,332",1376,Chicago,IL,True,Definitely Declining,C,C80,True,False,False,#ffff00,G1700310040402,282827.39653,0.46936
201,Census tract,Tract 406,17031040600,"$89,091","$11,944",1388,Chicago,IL,True,Definitely Declining,C,C79,True,False,False,#ffff00,G1700310040600,3335.8837,0.01007
202,Census tract,Tract 406,17031040600,"$89,091","$11,944",1376,Chicago,IL,True,Definitely Declining,C,C80,True,False,False,#ffff00,G1700310040600,5998.89038,0.01811
203,Census tract,Tract 406,17031040600,"$89,091","$11,944",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310040600,321922.35736,0.97182
204,Census tract,Tract 407,17031040700,"$105,365","$7,896",1391,Chicago,IL,True,Still Desirable,B,B67,True,False,False,#7cb5bd,G1700310040700,4919.92904,0.01377
205,Census tract,Tract 407,17031040700,"$105,365","$7,896",1392,Chicago,IL,True,Definitely Declining,C,C58,True,False,False,#ffff00,G1700310040700,317085.43624,0.88715
206,Census tract,Tract 407,17031040700,"$105,365","$7,896",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310040700,4511.16159,0.01262
207,Census tract,Tract 408,17031040800,"$114,397","$36,978",1392,Chicago,IL,True,Definitely Declining,C,C58,True,False,False,#ffff00,G1700310040800,213717.65351,0.93243
208,Census tract,Tract 408,17031040800,"$114,397","$36,978",1393,Chicago,IL,True,Definitely Declining,C,C60,True,False,False,#ffff00,G1700310040800,1583.76478,0.00691
209,Census tract,Tract 408,17031040800,"$114,397","$36,978",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310040800,2286.9482,0.00998
211,Census tract,Tract 409,17031040900,"$86,359","$25,319",1376,Chicago,IL,True,Definitely Declining,C,C80,True,False,False,#ffff00,G1700310040900,5400.07674,0.01678
212,Census tract,Tract 409,17031040900,"$86,359","$25,319",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310040900,267805.26883,0.83207
213,Census tract,Tract 501,17031050100,"$116,438","$38,214",1376,Chicago,IL,True,Definitely Declining,C,C80,True,False,False,#ffff00,G1700310050100,6164.08112,0.01842
214,Census tract,Tract 501,17031050100,"$116,438","$38,214",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310050100,328471.4764,0.98158
215,Census tract,Tract 502,17031050200,"$133,708","$10,395",1376,Chicago,IL,True,Definitely Declining,C,C80,True,False,False,#ffff00,G1700310050200,236.14694,0.00036
216,Census tract,Tract 502,17031050200,"$133,708","$10,395",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310050200,652012.08903,0.99964
217,Census tract,Tract 503,17031050300,"$151,630","$31,876",1392,Chicago,IL,True,Definitely Declining,C,C58,True,False,False,#ffff00,G1700310050300,1157.48152,0.00293
218,Census tract,Tract 503,17031050300,"$151,630","$31,876",1393,Chicago,IL,True,Definitely Declining,C,C60,True,False,False,#ffff00,G1700310050300,373918.03438,0.94728
219,Census tract,Tract 503,17031050300,"$151,630","$31,876",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310050300,6912.82447,0.01751
221,Census tract,Tract 505,17031050500,"$141,563","$19,907",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310050500,652577.82372,1.0
222,Census tract,Tract 506,17031050600,"$137,083","$57,214",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310050600,8713.50832,0.02622
223,Census tract,Tract 506,17031050600,"$137,083","$57,214",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310050600,323601.07269,0.97378
224,Census tract,Tract 507,17031050700,"$135,653","$19,820",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310050700,1757.91316,0.0107
225,Census tract,Tract 507,17031050700,"$135,653","$19,820",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310050700,162364.90586,0.98806
226,Census tract,Tract 508,17031050800,"$190,469","$57,169",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310050800,162817.93296,1.0
227,Census tract,Tract 509,17031050900,"$132,258","$18,210",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310050900,162720.83227,1.0
228,Census tract,Tract 510,17031051000,"$186,458","$19,952",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310051000,11422.90438,0.06855
229,Census tract,Tract 510,17031051000,"$186,458","$19,952",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310051000,155211.77704,0.93145
230,Census tract,Tract 511,17031051100,"$161,900","$87,923",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310051100,10566.12576,0.06494
231,Census tract,Tract 511,17031051100,"$161,900","$87,923",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310051100,152133.01427,0.93506
232,Census tract,Tract 512,17031051200,"$176,571","$12,051",1363,Chicago,IL,True,Definitely Declining,C,C120,True,False,False,#ffff00,G1700310051200,388.33777,0.00236
233,Census tract,Tract 512,17031051200,"$176,571","$12,051",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310051200,116.83774,0.00071
234,Census tract,Tract 512,17031051200,"$176,571","$12,051",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310051200,161668.06827,0.98249
235,Census tract,Tract 513,17031051300,"$147,386","$76,374",1363,Chicago,IL,True,Definitely Declining,C,C120,True,False,False,#ffff00,G1700310051300,274404.15256,0.85188
236,Census tract,Tract 513,17031051300,"$147,386","$76,374",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310051300,603.95273,0.00187
238,Census tract,Tract 514,17031051400,"$167,194","$20,879",1363,Chicago,IL,True,Definitely Declining,C,C120,True,False,False,#ffff00,G1700310051400,251855.91918,0.70178
239,Census tract,Tract 514,17031051400,"$167,194","$20,879",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310051400,4030.76719,0.01123
241,Census tract,Tract 601,17031060100,"$157,917","$41,617",1376,Chicago,IL,True,Definitely Declining,C,C80,True,False,False,#ffff00,G1700310060100,2388.77647,0.00734
242,Census tract,Tract 601,17031060100,"$157,917","$41,617",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310060100,296726.30856,0.91147
243,Census tract,Tract 601,17031060100,"$157,917","$41,617",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310060100,1269.19134,0.0039
244,Census tract,Tract 602,17031060200,"$85,417","$30,361",1376,Chicago,IL,True,Definitely Declining,C,C80,True,False,False,#ffff00,G1700310060200,4575.09506,0.01437
245,Census tract,Tract 602,17031060200,"$85,417","$30,361",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310060200,313702.76108,0.98563
246,Census tract,Tract 603,17031060300,"$173,125","$33,305",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310060300,5321.79345,0.01664
247,Census tract,Tract 603,17031060300,"$173,125","$33,305",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310060300,314521.89032,0.98336
248,Census tract,Tract 604,17031060400,"$153,625","$5,925",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310060400,4961.5012,0.01526
249,Census tract,Tract 604,17031060400,"$153,625","$5,925",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310060400,320070.29351,0.98474
250,Census tract,Tract 605,17031060500,"$52,143","$40,197",1373,Chicago,IL,True,Definitely Declining,C,C82,True,False,False,#ffff00,G1700310060500,14.09916,6e-05
251,Census tract,Tract 605,17031060500,"$52,143","$40,197",1372,Chicago,IL,True,Definitely Declining,C,C85,True,False,False,#ffff00,G1700310060500,117.20268,0.00051
252,Census tract,Tract 605,17031060500,"$52,143","$40,197",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310060500,147828.96673,0.64759
253,Census tract,Tract 608,17031060800,"$90,174","$12,341",1368,Chicago,IL,True,Best,A,A30,True,False,False,#76a865,G1700310060800,32974.74085,0.18169
254,Census tract,Tract 608,17031060800,"$90,174","$12,341",1370,Chicago,IL,True,Definitely Declining,C,C88,True,False,False,#ffff00,G1700310060800,530.66839,0.00292
255,Census tract,Tract 608,17031060800,"$90,174","$12,341",1369,Chicago,IL,True,Definitely Declining,C,C89,True,False,False,#ffff00,G1700310060800,90559.27504,0.49897
256,Census tract,Tract 609,17031060900,"$79,016","$8,512",1368,Chicago,IL,True,Best,A,A30,True,False,False,#76a865,G1700310060900,70669.75077,0.1416
257,Census tract,Tract 609,17031060900,"$79,016","$8,512",1370,Chicago,IL,True,Definitely Declining,C,C88,True,False,False,#ffff00,G1700310060900,39226.23934,0.0786
258,Census tract,Tract 609,17031060900,"$79,016","$8,512",1369,Chicago,IL,True,Definitely Declining,C,C89,True,False,False,#ffff00,G1700310060900,165853.74722,0.33233
259,Census tract,Tract 610,17031061000,"$121,332","$15,749",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310061000,13588.18488,0.07863
260,Census tract,Tract 610,17031061000,"$121,332","$15,749",1370,Chicago,IL,True,Definitely Declining,C,C88,True,False,False,#ffff00,G1700310061000,159227.42965,0.92137
261,Census tract,Tract 611,17031061100,"$117,330","$50,774",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310061100,173035.17334,1.0
262,Census tract,Tract 612,17031061200,"$122,857","$10,641",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310061200,174670.385,1.0
263,Census tract,Tract 615,17031061500,"$128,958","$12,630",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310061500,162911.03141,1.0
264,Census tract,Tract 618,17031061800,"$85,139","$16,151",1370,Chicago,IL,True,Definitely Declining,C,C88,True,False,False,#ffff00,G1700310061800,47645.60085,0.57565
265,Census tract,Tract 618,17031061800,"$85,139","$16,151",1369,Chicago,IL,True,Definitely Declining,C,C89,True,False,False,#ffff00,G1700310061800,35123.09935,0.42435
266,Census tract,Tract 619.01,17031061901,"$73,769","$14,115",1368,Chicago,IL,True,Best,A,A30,True,False,False,#76a865,G1700310061901,7004.1498,0.04369
267,Census tract,Tract 619.01,17031061901,"$73,769","$14,115",1366,Chicago,IL,True,Definitely Declining,C,C123,True,False,False,#ffff00,G1700310061901,1315.19733,0.0082
268,Census tract,Tract 619.01,17031061901,"$73,769","$14,115",1371,Chicago,IL,True,Definitely Declining,C,C87,True,False,False,#ffff00,G1700310061901,93.44638,0.00058
269,Census tract,Tract 619.01,17031061901,"$73,769","$14,115",1370,Chicago,IL,True,Definitely Declining,C,C88,True,False,False,#ffff00,G1700310061901,540.63988,0.00337
270,Census tract,Tract 619.01,17031061901,"$73,769","$14,115",1369,Chicago,IL,True,Definitely Declining,C,C89,True,False,False,#ffff00,G1700310061901,151238.30745,0.94344
271,Census tract,Tract 619.02,17031061902,"$95,705","$18,011",1368,Chicago,IL,True,Best,A,A30,True,False,False,#76a865,G1700310061902,61924.2996,0.22403
272,Census tract,Tract 619.02,17031061902,"$95,705","$18,011",1367,Chicago,IL,True,Still Desirable,B,B84,True,False,False,#7cb5bd,G1700310061902,351.32146,0.00127
273,Census tract,Tract 619.02,17031061902,"$95,705","$18,011",1366,Chicago,IL,True,Definitely Declining,C,C123,True,False,False,#ffff00,G1700310061902,442.2109,0.0016
274,Census tract,Tract 619.02,17031061902,"$95,705","$18,011",1369,Chicago,IL,True,Definitely Declining,C,C89,True,False,False,#ffff00,G1700310061902,44138.79124,0.15968
275,Census tract,Tract 620,17031062000,"$121,375","$37,230",1365,Chicago,IL,True,Definitely Declining,C,C122,True,False,False,#ffff00,G1700310062000,1346.14563,0.00598
